10000,0.617777777777778
10010,0.617955555555556
10020,0.618133333333333
10030,0.618311111111111
10040,0.618488888888889
10050,0.618666666666667
10060,0.618844444444444
10070,0.619022222222222
10080,0.6192
10090,0.619377777777778
10100,0.619555555555556
10110,0.619733333333333
10120,0.619911111111111
10130,0.619688888888889
10140,0.619066666666667
10150,0.618444444444444
10160,0.617822222222222
10170,0.6172
10180,0.616577777777778
10190,0.615955555555556
10200,0.615333333333333
10210,0.614711111111111
10220,0.614088888888889
10230,0.613466666666667
10240,0.612844444444444
10250,0.612222222222222
10260,0.6116
10270,0.610977777777778
10280,0.610355555555556
10290,0.609733333333333
10300,0.609111111111111
10310,0.608488888888889
10320,0.607866666666667
10330,0.607244444444444
10340,0.606622222222222
10350,0.606
10360,0.605377777777778
10370,0.604755555555556
10380,0.604133333333333
10390,0.603511111111111
10400,0.602888888888889
10410,0.602266666666667
10420,0.601644444444444
10430,0.601022222222222
10440,0.6004
10450,0.599777777777778
10460,0.599155555555556
10470,0.598533333333333
10480,0.597911111111111
10490,0.597288888888889
10500,0.596666666666667
10510,0.596044444444444
10520,0.595422222222222
10530,0.5948
10540,0.594177777777778
10550,0.593555555555556
10560,0.592933333333333
10570,0.592311111111111
10580,0.591688888888889
10590,0.591066666666667
10600,0.590444444444444
10610,0.589822222222222
10620,0.5892
10630,0.588577777777778
10640,0.587955555555556
10650,0.587333333333333
10660,0.586711111111111
10670,0.586088888888889
10680,0.585466666666667
10690,0.584844444444445
10700,0.584222222222222
10710,0.5836
10720,0.582977777777778
10730,0.582355555555556
10740,0.581733333333333
10750,0.581111111111111
10760,0.580488888888889
10770,0.579866666666667
10780,0.579244444444444
10790,0.578622222222222
10800,0.578
10810,0.577377777777778
10820,0.576755555555556
10830,0.576133333333333
10840,0.575511111111111
10850,0.574888888888889
10860,0.574266666666667
10870,0.573644444444444
10880,0.573022222222222
10890,0.5724
10900,0.571777777777778
10910,0.571155555555556
10920,0.570533333333333
10930,0.569911111111111
10940,0.569288888888889
10950,0.568666666666667
10960,0.568044444444444
10970,0.567422222222222
10980,0.5668
10990,0.566177777777778
11000,0.565555555555556
11010,0.564933333333333
11020,0.564311111111111
11030,0.563688888888889
11040,0.563066666666667
11050,0.562444444444444
11060,0.561822222222222
11070,0.5612
11080,0.560577777777778
11090,0.559955555555556
11100,0.559333333333333
11110,0.558711111111111
11120,0.558088888888889
11130,0.557466666666667
11140,0.556844444444444
11150,0.556222222222222
11160,0.5556
11170,0.554977777777778
11180,0.554355555555556
11190,0.553733333333333
11200,0.553111111111111
11210,0.552488888888889
11220,0.551866666666667
11230,0.551244444444444
11240,0.550622222222222
11250,0.55
11260,0.549555555555556
11270,0.549111111111111
11280,0.548666666666667
11290,0.548222222222222
11300,0.547777777777778
11310,0.547333333333333
11320,0.546888888888889
11330,0.546444444444445
11340,0.546
11350,0.545555555555556
11360,0.545111111111111
11370,0.544666666666667
11380,0.544222222222222
11390,0.543777777777778
11400,0.543333333333333
11410,0.542888888888889
11420,0.542444444444445
11430,0.542
11440,0.541555555555556
11450,0.541111111111111
11460,0.540666666666667
11470,0.540222222222222
11480,0.539777777777778
11490,0.539333333333333
11500,0.538888888888889
11510,0.538444444444445
11520,0.538
11530,0.537555555555556
11540,0.537111111111111
11550,0.536666666666667
11560,0.536222222222222
11570,0.535777777777778
11580,0.535333333333333
11590,0.534888888888889
11600,0.534444444444445
11610,0.534
11620,0.533555555555556
11630,0.533111111111111
11640,0.532666666666667
11650,0.532222222222222
11660,0.531777777777778
11670,0.531333333333333
11680,0.530888888888889
11690,0.530444444444445
11700,0.53
11710,0.529555555555556
11720,0.529111111111111
11730,0.528666666666667
11740,0.528222222222222
11750,0.527777777777778
11760,0.527333333333333
11770,0.526888888888889
11780,0.526444444444444
11790,0.526
11800,0.525555555555556
11810,0.525111111111111
11820,0.524666666666667
11830,0.524222222222222
11840,0.523777777777778
11850,0.523333333333333
11860,0.522888888888889
11870,0.522444444444444
11880,0.522
11890,0.521555555555556
11900,0.521111111111111
11910,0.520666666666667
11920,0.520222222222222
11930,0.519777777777778
11940,0.519333333333333
11950,0.518888888888889
11960,0.518444444444444
11970,0.518
11980,0.517555555555556
11990,0.517111111111111
12000,0.516666666666667
12010,0.516222222222222
12020,0.515777777777778
12030,0.515333333333333
12040,0.514888888888889
12050,0.514444444444444
12060,0.514
12070,0.513555555555556
12080,0.513111111111111
12090,0.512666666666667
12100,0.512222222222222
12110,0.511777777777778
12120,0.511333333333333
12130,0.510888888888889
12140,0.510444444444444
12150,0.51
12160,0.509555555555556
12170,0.509111111111111
12180,0.508666666666667
12190,0.508222222222222
12200,0.507777777777778
12210,0.507333333333333
12220,0.506888888888889
12230,0.506444444444444
12240,0.506
12250,0.505555555555556
12260,0.505111111111111
12270,0.504666666666667
12280,0.504222222222222
12290,0.503777777777778
12300,0.503333333333333
12310,0.502888888888889
12320,0.502444444444444
12330,0.502
12340,0.501555555555556
12350,0.501111111111111
12360,0.500666666666667
12370,0.500222222222222
12380,0.499777777777778
12390,0.499333333333333
12400,0.498888888888889
12410,0.498444444444444
12420,0.498
12430,0.497555555555556
12440,0.497111111111111
12450,0.496666666666667
12460,0.496222222222222
12470,0.495777777777778
12480,0.495333333333333
12490,0.494888888888889
12500,0.494444444444444
12510,0.494
12520,0.493555555555556
12530,0.493111111111111
12540,0.492666666666667
12550,0.492222222222222
12560,0.491777777777778
12570,0.491333333333333
12580,0.490888888888889
12590,0.490444444444444
12600,0.49
12610,0.489555555555556
12620,0.489111111111111
12630,0.488666666666667
12640,0.488222222222222
12650,0.487777777777778
12660,0.487333333333333
12670,0.486888888888889
12680,0.486444444444444
12690,0.486
12700,0.485555555555556
12710,0.485111111111111
12720,0.484666666666667
12730,0.484222222222222
12740,0.483777777777778
12750,0.483333333333333
12760,0.482888888888889
12770,0.482444444444444
12780,0.482
12790,0.481555555555556
12800,0.481111111111111
12810,0.480666666666667
12820,0.480222222222222
12830,0.479777777777778
12840,0.479333333333333
12850,0.478888888888889
12860,0.478444444444444
12870,0.478
12880,0.477555555555556
12890,0.477111111111111
12900,0.476666666666667
12910,0.476222222222222
12920,0.475777777777778
12930,0.475333333333333
12940,0.474888888888889
12950,0.474444444444444
12960,0.474
12970,0.473555555555556
12980,0.473111111111111
12990,0.472666666666667
13000,0.472222222222222
13010,0.471777777777778
13020,0.471333333333333
13030,0.470888888888889
13040,0.470444444444444
13050,0.47
13060,0.469555555555556
13070,0.469111111111111
13080,0.468666666666667
13090,0.468222222222222
13100,0.467777777777778
13110,0.467333333333333
13120,0.466888888888889
13130,0.466444444444444
13140,0.466
13150,0.465555555555556
13160,0.465111111111111
13170,0.464666666666667
13180,0.464222222222222
13190,0.463777777777778
13200,0.463333333333333
13210,0.462888888888889
13220,0.462444444444444
13230,0.462
13240,0.461555555555556
13250,0.461111111111111
13260,0.460666666666667
13270,0.460222222222222
13280,0.459777777777778
13290,0.459333333333333
13300,0.458888888888889
13310,0.458444444444444
13320,0.458
13330,0.457555555555556
13340,0.457111111111111
13350,0.456666666666667
13360,0.456222222222222
13370,0.455777777777778
13380,0.455333333333333
13390,0.454888888888889
13400,0.454444444444444
13410,0.454
13420,0.453555555555556
13430,0.453111111111111
13440,0.452666666666667
13450,0.452222222222222
